ell  q  S
0.1169900288 0.05104610746 1.049663864
0.1181917306 0.05189588317 1.068919686
0.1193782205 0.05274034221 1.088302625
0.1205493895 0.05357929179 1.107810959
0.1217051417 0.05441254476 1.127442955
0.122845394 0.05523991961 1.14719687
0.1239700761 0.0560612406 1.167070948
0.1250791298 0.05687633772 1.187063425
0.1261725088 0.05768504682 1.207172525
0.1272501784 0.05848720958 1.227396461
0.1283121154 0.0592826736 1.247733437
0.1293583072 0.06007129237 1.268181646
0.1303887522 0.06085292536 1.288739273
0.1314034588 0.06162743796 1.309404491
0.1324024454 0.06239470156 1.330175464
0.13338574 0.06315459353 1.351050348
0.13435338 0.06390699721 1.372027289
0.1353054116 0.06465180191 1.393104422
0.1362418897 0.06538890293 1.414279877
0.1371628773 0.0661182015 1.435551771
0.1380684455 0.06683960479 1.456918216
0.1389586729 0.06755302586 1.478377313
0.1398336454 0.06825838367 1.499927157
0.140693456 0.06895560301 1.521565833
0.1415382042 0.06964461444 1.543291419
0.1423679957 0.0703253543 1.565101986
0.1431829425 0.07099776463 1.586995595
0.1439831621 0.07166179308 1.608970303
0.1447687775 0.07231739291 1.631024158
0.1455399166 0.07296452289 1.653155199
0.1462967124 0.07360314723 1.675361463
0.1470393022 0.07423323551 1.697640975
0.1477678277 0.07485476259 1.719991758
0.1484824345 0.07546770855 1.742411826
0.1491832719 0.0760720586 1.764899187
0.1498704925 0.07666780294 1.787451844
0.1505442523 0.07725493675 1.810067793
0.1512047102 0.07783346001 1.832745027
0.1518520277 0.07840337744 1.855481529
0.1524863686 0.0789646984 1.878275282
0.1531078993 0.07951743674 1.90112426
0.1537167878 0.08006161075 1.924026433
0.1543132041 0.080597243 1.946979768
0.1548973197 0.08112436023 1.969982225
0.1554693075 0.08164299324 1.993031762
0.1560293415 0.08215317679 2.01612633
0.1565775967 0.08265494944 2.039263879
0.1571142488 0.08314835343 2.062442353
0.1576394743 0.08363343459 2.085659693
0.15815345 0.08411024219 2.108913837
0.158656353 0.08457882881 2.13220272
0.1591483605 0.0850392502 2.155524273
0.1596296497 0.08549156519 2.178876424
0.1601003976 0.08593583553 2.2022571
0.1605607809 0.08637212577 2.225664222
0.1610109758 0.08680050313 2.249095713
0.161451158 0.08722103737 2.27254949
0.1618815025 0.08763380067 2.296023471
0.1623021833 0.08803886749 2.31951557
0.1627133738 0.08843631445 2.343023701
0.1631152462 0.08882622021 2.366545776
0.1635079714 0.08920866533 2.390079704
0.1638917195 0.08958373216 2.413623397
0.164266659 0.08995150472 2.437174761
0.1646329571 0.09031206855 2.460731707
0.1649907795 0.09066551065 2.48429214
0.1653402905 0.0910119193 2.507853969
0.1656816526 0.091351384 2.5314151
0.1660150268 0.09168399531 2.55497344
0.1663405724 0.09200984477 2.578526898
0.1666584467 0.0923290248 2.60207338
0.1669688056 0.09264162856 2.625610795
0.1672718026 0.09294774989 2.649137053
0.1675675898 0.09324748316 2.672650064
0.1678563171 0.09354092323 2.696147739
0.1681381323 0.09382816532 2.719627991
0.1684131815 0.09410930491 2.743088735
0.1686816085 0.09438443769 2.766527886
0.1689435553 0.09465365943 2.789943362
0.1691991615 0.09491706595 2.813333084
0.1694485649 0.09517475299 2.836694974
0.169691901 0.09542681614 2.860026956
0.1699293033 0.09567335081 2.883326959
0.170160903 0.09591445212 2.906592913
0.1703868294 0.09615021483 2.929822751
0.1706072094 0.0963807333 2.953014409
0.1708221679 0.09660610141 2.976165828
0.1710318277 0.0968264125 2.999274951
0.1712363093 0.09704175934 3.022339726
0.1714357313 0.09725223404 3.045358103
0.1716302099 0.09745792803 3.068328039
0.1718198592 0.097658932 3.091247493
0.1720047915 0.09785533585 3.114114428
0.1721851167 0.09804722865 3.136926814
0.1723609425 0.09823469863 3.159682625
0.172532375 0.09841783308 3.182379839
0.1726995177 0.09859671841 3.20501644
0.1728624725 0.09877144 3.227590417
0.1730213389 0.09894208229 3.250099766
0.1731762146 0.09910872865 3.272542486
0.1733271953 0.09927146145 3.294916585
0.1734743747 0.09943036196 3.317220074
0.1736178446 0.09958551036 3.339450973
0.1737576948 0.09973698574 3.361607308
0.1738940131 0.09988486606 3.383687109
0.1740268858 0.1000292281 3.405688417
0.1741563969 0.1001701477 3.427609276
0.1742826288 0.1003076991 3.449447739
0.1744056622 0.1004419559 3.471201867
0.1745255757 0.10057299 3.492869727
0.1746424464 0.1007008727 3.514449394
0.1747563496 0.1008256736 3.535938952
0.1748673589 0.1009474613 3.557336493
0.1749755463 0.1010663033 3.578640114
0.175080982 0.1011822658 3.599847925
0.1751837346 0.1012954139 3.62095804
0.1752838713 0.1014058114 3.641968586
0.1753814576 0.101513521 3.662877695
0.1754765574 0.1016186042 3.683683511
0.1755692332 0.1017211213 3.704384185
0.1756595459 0.1018211316 3.724977879
0.1757475551 0.1019186929 3.745462763
0.1758333188 0.1020138622 3.765837018
0.1759168938 0.1021066952 3.786098834
