t  S  q  ell
0.42 4.6907667 0.3954101773 0.4954101773
0.4215 4.702020287 0.3954615397 0.4954615397
0.423 4.713078278 0.3955114495 0.4955114495
0.4245 4.723939691 0.3955599377 0.4955599377
0.426 4.73460356 0.3956070344 0.4956070344
0.4275 4.745068939 0.3956527687 0.4956527687
0.429 4.755334898 0.3956971689 0.4956971689
0.4305 4.765400526 0.3957402624 0.4957402624
0.432 4.775264927 0.3957820755 0.4957820755
0.4335 4.784927226 0.3958226341 0.4958226341
0.435 4.794386564 0.3958619629 0.4958619629
0.4365 4.803642102 0.395900086 0.495900086
0.438 4.812693017 0.3959370266 0.4959370266
0.4395 4.821538505 0.3959728071 0.4959728071
0.441 4.830177781 0.3960074492 0.4960074492
0.4425 4.838610077 0.3960409741 0.4960409741
0.444 4.846834644 0.3960734018 0.4960734018
0.4455 4.854850752 0.396104752 0.496104752
0.447 4.862657688 0.3961350436 0.4961350436
0.4485 4.870254759 0.3961642947 0.4961642947
0.45 4.877641291 0.3961925228 0.4961925228
0.4515 4.884816626 0.396219745 0.496219745
0.453 4.891780129 0.3962459774 0.4962459774
0.4545 4.89853118 0.3962712356 0.4962712356
0.456 4.905069179 0.3962955347 0.4962955347
0.4575 4.911393546 0.3963188892 0.4963188892
0.459 4.917503719 0.3963413129 0.4963413129
0.4605 4.923399156 0.396362819 0.496362819
0.462 4.929079332 0.3963834202 0.4963834202
0.4635 4.934543744 0.3964031288 0.4964031288
0.465 4.939791905 0.3964219563 0.4964219563
0.4665 4.94482335 0.3964399138 0.4964399138
0.468 4.949637631 0.3964570119 0.4964570119
0.4695 4.954234321 0.3964732605 0.4964732605
0.471 4.958613012 0.3964886693 0.4964886693
0.4725 4.962773315 0.3965032471 0.4965032471
0.474 4.966714861 0.3965170026 0.4965170026
0.4755 4.970437298 0.3965299438 0.4965299438
0.477 4.973940297 0.3965420781 0.4965420781
0.4785 4.977223546 0.3965534127 0.4965534127
0.48 4.980286753 0.3965639542 0.4965639542
0.4815 4.983129648 0.3965737086 0.4965737086
0.483 4.985751976 0.3965826817 0.4965826817
0.4845 4.988153506 0.3965908786 0.4965908786
0.486 4.990334023 0.3965983042 0.4965983042
0.4875 4.992293334 0.3966049626 0.4966049626
0.489 4.994031266 0.3966108579 0.4966108579
0.4905 4.995547663 0.3966159933 0.4966159933
0.492 4.996842392 0.3966203718 0.4966203718
0.4935 4.997915336 0.396623996 0.496623996
0.495 4.998766401 0.396626868 0.496626868
0.4965 4.999395511 0.3966289894 0.4966289894
0.498 4.999802611 0.3966303614 0.4966303614
0.4995 4.999987663 0.3966309849 0.4966309849
0.501 4.999950652 0.3966310265 0.4966308602
0.5025 4.999691581 0.3966310265 0.4966299873
0.504 4.999210473 0.3966310265 0.4966283656
0.5055 4.998507371 0.3966310265 0.4966259941
0.507 4.997582337 0.3966310265 0.4966228716
0.5085 4.996435453 0.3966310265 0.4966189962
0.51 4.995066821 0.3966310265 0.4966143657
0.5115 4.993476563 0.3966310265 0.4966089774
0.513 4.99166482 0.3966310265 0.4966028281
0.5145 4.989631753 0.3966310265 0.4965959144
0.516 4.987377542 0.3966310265 0.4965882323
0.5175 4.984902389 0.3966310265 0.4965797771
0.519 4.982206511 0.3966310265 0.4965705442
0.5205 4.97929015 0.3966310265 0.4965605281
0.522 4.976153564 0.3966310265 0.4965497229
0.5235 4.972797032 0.3966310265 0.4965381225
0.525 4.969220851 0.3966310265 0.4965257201
