t  S  q  ell
0.2565 2.60207338 1.095056816 0.2777640779
0.258 2.625610795 1.095215962 0.2782813426
0.2595 2.649137053 1.095371226 0.2787863377
0.261 2.672650064 1.095522693 0.2792793164
0.2625 2.696147739 1.095670448 0.2797605284
0.264 2.719627991 1.095814574 0.2802302205
0.2655 2.743088735 1.095955151 0.2806886358
0.267 2.766527886 1.096092261 0.2811360142
0.2685 2.789943362 1.096225981 0.2815725922
0.27 2.813333084 1.096356388 0.2819986026
0.2715 2.836694974 1.09648356 0.2824142749
0.273 2.860026956 1.096607569 0.282819835
0.2745 2.883326959 1.09672849 0.2832155055
0.276 2.906592913 1.096846393 0.283601505
0.2775 2.929822751 1.09696135 0.2839780489
0.279 2.953014409 1.097073428 0.2843453489
0.2805 2.976165828 1.097182697 0.2847036132
0.282 2.999274951 1.097289222 0.2850530461
0.2835 3.022339726 1.097393069 0.2853938489
0.285 3.045358103 1.0974943 0.2857262188
0.2865 3.068328039 1.097592979 0.2860503498
0.288 3.091247493 1.097689167 0.2863664321
0.2895 3.114114428 1.097782923 0.2866746525
0.291 3.136926814 1.097874307 0.2869751944
0.2925 3.159682625 1.097963376 0.2872682376
0.294 3.182379839 1.098050185 0.2875539583
0.2955 3.20501644 1.098134791 0.2878325295
0.297 3.227590417 1.098217247 0.2881041208
0.2985 3.250099766 1.098297606 0.2883688981
0.3 3.272542486 1.098375919 0.2886270243
0.3015 3.294916585 1.098452237 0.2888786588
0.303 3.317220074 1.098526609 0.2891239579
0.3045 3.339450973 1.098599083 0.2893630743
0.306 3.361607308 1.098669707 0.2895961579
0.3075 3.383687109 1.098738526 0.2898233552
0.309 3.405688417 1.098805586 0.2900448097
0.3105 3.427609276 1.09887093 0.2902606615
0.312 3.449447739 1.098934603 0.2904710481
0.3135 3.471201867 1.098996644 0.2906761036
0.315 3.492869727 1.099057097 0.2908759595
0.3165 3.514449394 1.099116 0.291070744
0.318 3.535938952 1.099173393 0.2912605827
0.3195 3.557336493 1.099229314 0.2914455982
0.321 3.578640114 1.099283801 0.2916259105
0.3225 3.599847925 1.099336889 0.2918016366
0.324 3.62095804 1.099388615 0.291972891
0.3255 3.641968586 1.099439012 0.2921397856
0.327 3.662877695 1.099488115 0.2923024293
0.3285 3.683683511 1.099535958 0.292460929
0.33 3.704384185 1.099582571 0.2926153886
0.3315 3.724977879 1.099627986 0.2927659098
0.333 3.745462763 1.099672234 0.2929125918
0.3345 3.765837018 1.099715346 0.2930555314
0.336 3.786098834 1.099757349 0.293194823
0.3375 3.806246412 1.099798273 0.2933305589
0.339 3.826277961 1.099838145 0.2934628289
0.3405 3.846191702 1.099876992 0.2935917208
0.342 3.865985867 1.09991484 0.2937173202
0.3435 3.885658697 1.099951715 0.2938397105
0.345 3.905208445 1.099987642 0.293958973
0.3465 3.924633374 1.100022646 0.2940751871
0.348 3.943931759 1.100056749 0.2941884302
0.3495 3.963101885 1.100089976 0.2942987777
0.351 3.98214205 1.100122348 0.294406303
0.3525 4.001050563 1.100153888 0.2945110778
0.354 4.019825744 1.100184616 0.2946131719
0.3555 4.038465925 1.100214555 0.2947126533
0.357 4.056969451 1.100243723 0.2948095883
0.3585 4.075334678 1.100272141 0.2949040414
0.36 4.093559974 1.100299828 0.2949960755
0.3615 4.111643722 1.100326802 0.2950857519
0.363 4.129584313 1.100353082 0.2951731303
0.3645 4.147380156 1.100378686 0.2952582687
0.366 4.165029669 1.10040363 0.2953412238
0.3675 4.182531284 1.100427931 0.2954220505
0.369 4.199883447 1.100451607 0.2955008026
0.3705 4.217084616 1.100474672 0.2955775322
0.372 4.234133265 1.100497142 0.2956522903
0.3735 4.251027877 1.100519032 0.2957251261
0.375 4.267766953 1.100540357 0.295796088
0.3765 4.284349006 1.100561131 0.2958652227
0.378 4.300772562 1.100581368 0.2959325758
0.3795 4.317036164 1.100601081 0.2959981918
0.381 4.333138366 1.100620284 0.2960621137
0.3825 4.349077737 1.100638989 0.2961243835
0.384 4.364852864 1.100657208 0.2961850422
0.3855 4.380462343 1.100674954 0.2962441293
0.387 4.395904788 1.100692239 0.2963016836
0.3885 4.411178829 1.100709073 0.2963577426
0.39 4.426283107 1.100725467 0.2964123429
0.3915 4.441216282 1.100741434 0.29646552
0.393 4.455977026 1.100756982 0.2965173084
0.3945 4.47056403 1.100772123 0.2965677417
