ell  q
0.4932941836 0.3966310265
0.4931838666 0.3966310265
0.49307063 0.3966310265
0.4929543989 0.3966310265
0.4928350968 0.3966310265
0.4927126448 0.3966310265
0.4925869621 0.3966310265
0.4924579653 0.3966310265
0.492325569 0.3966310265
0.4921896854 0.3966310265
0.4920502243 0.3966310265
0.4919070932 0.3966310265
0.4917601968 0.3966310265
0.4916094374 0.3966310265
0.4914547148 0.3966310265
0.4912959259 0.3966310265
0.491132965 0.3966310265
0.4909657236 0.3966310265
0.4907940903 0.3966310265
0.4906179506 0.3966310265
0.4904371873 0.3966310265
0.4902516799 0.3966310265
0.490061305 0.3966310265
0.4898659357 0.3966310265
0.489665442 0.3966310265
0.4894596907 0.3966310265
0.4892485448 0.3966310265
0.4890318643 0.3966310265
0.4888095052 0.3966310265
0.4885813201 0.3966310265
0.4883471581 0.3966310265
0.488106864 0.3966310265
0.4878602792 0.3966310265
0.4876072411 0.3966310265
0.487347583 0.3966310265
0.487081134 0.3966310265
0.4868077195 0.3966310265
0.4865271602 0.3966310265
0.4862392728 0.3966310265
0.4859438694 0.3966310265
0.485640758 0.3966310265
0.4853297417 0.3966310265
0.4850106191 0.3966310265
0.4846831843 0.3966310265
0.4843472266 0.3966310265
0.4840025302 0.3966310265
0.4836488748 0.3966310265
0.4832860348 0.3966310265
0.4829137799 0.3966310265
0.4825318744 0.3966310265
0.4821400775 0.3966310265
0.4817381433 0.3966310265
0.4813258204 0.3966310265
0.4809028522 0.3966310265
0.4804689766 0.3966310265
0.480023926 0.3966310265
0.4795674272 0.3966310265
0.4790992015 0.3966310265
0.4786189646 0.3966310265
0.4781264263 0.3966310265
0.4776212909 0.3966310265
0.4771032566 0.3966310265
0.4765720162 0.3966310265
0.4760272563 0.3966310265
0.4754686577 0.3966310265
0.4748958954 0.3966310265
0.4743086384 0.3966310265
0.4737065496 0.3966310265
0.4730892863 0.3966310265
0.4724564995 0.3966310265
0.4718078343 0.3966310265
0.4711429301 0.3966310265
0.4704614201 0.3966310265
0.4697629317 0.3966310265
0.4690470863 0.3966310265
0.4683134996 0.3966310265
0.4675617814 0.3966310265
0.4667915357 0.3966310265
0.4660023609 0.3966310265
0.4651938497 0.3966310265
0.4643655894 0.3966310265
0.4635171615 0.3966310265
0.4626481425 0.3966310265
0.4617581035 0.3966310265
0.4608466104 0.3966310265
0.4599132241 0.3966310265
0.4589575007 0.3966310265
0.4579789915 0.3966310265
0.4569772435 0.3966310265
0.4559517988 0.3966310265
0.4549021959 0.3966310265
0.453827969 0.3966310265
0.4527286485 0.3966310265
0.4516037615 0.3966310265
0.4504528316 0.3966310265
0.4492753795 0.3966310265
0.4480709231 0.3966310265
0.4468389778 0.3966310265
0.445579057 0.3966310265
0.4442906722 0.3966310265
0.4429733332 0.3966310265
0.4416265491 0.3966310265
0.4402498279 0.3966310265
0.4388426773 0.3966310265
0.4374046052 0.3966310265
0.4359351197 0.3966310265
0.4344337301 0.3966310265
0.4328999469 0.3966310265
0.4313332825 0.3966310265
0.4297332516 0.3966310265
0.4280993719 0.3966310265
0.4264311643 0.3966310265
0.4247281539 0.3966310265
0.4229898701 0.3966310265
0.4212158477 0.3966310265
0.4194056269 0.3966310265
0.4175587545 0.3966310265
0.4156747843 0.3966310265
0.4137532777 0.3966310265
0.4117938045 0.3966310265
0.4097959436 0.3966310265
0.4077592835 0.3966310265
0.4056834234 0.3966310265
0.4035679738 0.3966310265
0.4014125572 0.3966310265
0.3992168087 0.3966310265
0.3969803775 0.3966310265
0.3947029267 0.3966310265
0.3923841352 0.3966310265
0.3900236977 0.3966310265
0.3876213258 0.3966310265
0.3851767494 0.3966310265
0.3826897166 0.3966310265
0.3801599954 0.3966310265
0.3775873744 0.3966310265
0.3749716634 0.3966310265
0.3723126947 0.3966310265
0.3696103238 0.3966310265
0.3668644305 0.3966310265
0.3640749195 0.3966310265
0.3612417219 0.3966310265
0.3583647955 0.3966310265
0.3554441262 0.3966310265
0.3524797287 0.3966310265
0.3494716475 0.3966310265
0.3464199579 0.3966310265
0.3433247666 0.3966310265
0.3401862131 0.3966310265
0.3370044703 0.3966310265
0.3337797454 0.3966310265
0.3305122808 0.3966310265
0.3272023549 0.3966310265
0.3238502831 0.3966310265
0.3204564186 0.3966310265
0.317021153 0.3966310265
0.3135449173 0.3966310265
0.3100281824 0.3966310265
0.3064714603 0.3966310265
0.3028753043 0.3966310265
0.2992403097 0.3966310265
0.2955671149 0.3955671149
0.2918564014 0.3918564014
0.2881088948 0.3881088948
0.2843253651 0.3843253651
0.2805066272 0.3805066272
0.2766535413 0.3766535413
0.2727670135 0.3727670135
0.2688479958 0.3688479958
