ell  q
0.4918095866 0.1918095866
0.4919552172 0.1919552172
0.4920971145 0.1920971145
0.4922353729 0.1922353729
0.4923700842 0.1923700842
0.4925013376 0.1925013376
0.4926292204 0.1926292204
0.4927538171 0.1927538171
0.4928752102 0.1928752102
0.49299348 0.19299348
0.4931087045 0.1931087045
0.4932209597 0.1932209597
0.4933303197 0.1933303197
0.4934368562 0.1934368562
0.4935406392 0.1935406392
0.4936417369 0.1936417369
0.4937402155 0.1937402155
0.4938361393 0.1938361393
0.493929571 0.193929571
0.4940205715 0.1940205715
0.4941092 0.1941092
0.494195514 0.194195514
0.4942795695 0.1942795695
0.4943614209 0.1943614209
0.4944411211 0.1944411211
0.4945187215 0.1945187215
0.4945942719 0.1945942719
0.494667821 0.194667821
0.4947394158 0.1947394158
0.4948091022 0.1948091022
0.4948769246 0.1948769246
0.4949429263 0.1949429263
0.4950071491 0.1950071491
0.4950696338 0.1950696338
0.49513042 0.19513042
0.495189546 0.195189546
0.4952470492 0.1952470492
0.4953029655 0.1953029655
0.4953573302 0.1953573302
0.4954101773 0.1954101773
0.4954615397 0.1954615397
0.4955114495 0.1955114495
0.4955599377 0.1955599377
0.4956070344 0.1956070344
0.4956527687 0.1956527687
0.4956971689 0.1956971689
0.4957402624 0.1957402624
0.4957820755 0.1957820755
0.4958226341 0.1958226341
0.4958619629 0.1958619629
0.495900086 0.195900086
0.4959370266 0.1959370266
0.4959728071 0.1959728071
0.4960074492 0.1960074492
0.4960409741 0.1960409741
0.4960734018 0.1960734018
0.496104752 0.196104752
0.4961350436 0.1961350436
0.4961642947 0.1961642947
0.4961925228 0.1961925228
0.496219745 0.196219745
0.4962459774 0.1962459774
0.4962712356 0.1962712356
0.4962955347 0.1962955347
0.4963188892 0.1963188892
0.4963413129 0.1963413129
0.496362819 0.196362819
0.4963834202 0.1963834202
0.4964031288 0.1964031288
0.4964219563 0.1964219563
0.4964399138 0.1964399138
0.4964570119 0.1964570119
0.4964732605 0.1964732605
0.4964886693 0.1964886693
0.4965032471 0.1965032471
0.4965170026 0.1965170026
0.4965299438 0.1965299438
0.4965420781 0.1965420781
0.4965534127 0.1965534127
0.4965639542 0.1965639542
0.4965737086 0.1965737086
0.4965826817 0.1965826817
0.4965908786 0.1965908786
0.4965983042 0.1965983042
0.4966049626 0.1966049626
0.4966108579 0.1966108579
0.4966159933 0.1966159933
0.4966203718 0.1966203718
0.496623996 0.196623996
0.496626868 0.196626868
0.4966289894 0.1966289894
0.4966303614 0.1966303614
0.4966309849 0.1966309849
0.4966308602 0.1966310265
0.4966299873 0.1966310265
0.4966283656 0.1966310265
0.4966259941 0.1966310265
0.4966228716 0.1966310265
0.4966189962 0.1966310265
0.4966143657 0.1966310265
0.4966089774 0.1966310265
0.4966028281 0.1966310265
0.4965959144 0.1966310265
0.4965882323 0.1966310265
0.4965797771 0.1966310265
0.4965705442 0.1966310265
0.4965605281 0.1966310265
0.4965497229 0.1966310265
0.4965381225 0.1966310265
0.4965257201 0.1966310265
0.4965125083 0.1966310265
0.4964984796 0.1966310265
0.4964836258 0.1966310265
0.4964679381 0.1966310265
0.4964514074 0.1966310265
0.496434024 0.1966310265
0.4964157777 0.1966310265
0.4963966577 0.1966310265
0.4963766529 0.1966310265
0.4963557514 0.1966310265
0.4963339409 0.1966310265
0.4963112085 0.1966310265
0.4962875407 0.1966310265
0.4962629235 0.1966310265
0.4962373422 0.1966310265
0.4962107817 0.1966310265
0.496183226 0.1966310265
0.4961546588 0.1966310265
0.4961250629 0.1966310265
0.4960944205 0.1966310265
0.4960627132 0.1966310265
0.496029922 0.1966310265
0.495996027 0.1966310265
0.4959610078 0.1966310265
0.495924843 0.1966310265
0.4958875108 0.1966310265
0.4958489885 0.1966310265
0.4958092525 0.1966310265
0.4957682785 0.1966310265
0.4957260414 0.1966310265
0.4956825154 0.1966310265
0.4956376735 0.1966310265
0.4955914883 0.1966310265
0.495543931 0.1966310265
0.4954949724 0.1966310265
0.4954445819 0.1966310265
0.4953927282 0.1966310265
0.495339379 0.1966310265
0.4952845009 0.1966310265
0.4952280595 0.1966310265
0.4951700195 0.1966310265
0.4951103443 0.1966310265
0.4950489962 0.1966310265
0.4949859366 0.1966310265
0.4949211254 0.1966310265
0.4948545216 0.1966310265
0.4947860827 0.1966310265
0.4947157652 0.1966310265
0.4946435241 0.1966310265
0.4945693132 0.1966310265
0.4944930849 0.1966310265
0.4944147902 0.1966310265
0.4943343787 0.1966310265
0.4942517985 0.1966310265
0.4941669963 0.1966310265
0.4940799171 0.1966310265
0.4939905045 0.1966310265
0.4938987003 0.1966310265
0.4938044447 0.1966310265
0.4937076763 0.1966310265
0.493608332 0.1966310265
0.4935063466 0.1966310265
0.4934016533 0.1966310265
0.4932941836 0.1966310265
0.4931838666 0.1966310265
0.49307063 0.1966310265
0.4929543989 0.1966310265
0.4928350968 0.1966310265
0.4927126448 0.1966310265
0.4925869621 0.1966310265
0.4924579653 0.1966310265
0.492325569 0.1966310265
0.4921896854 0.1966310265
0.4920502243 0.1966310265
0.4919070932 0.1966310265
0.4917601968 0.1966310265
0.4916094374 0.1966310265
0.4914547148 0.1966310265
0.4912959259 0.1966310265
0.491132965 0.1966310265
0.4909657236 0.1966310265
