ell  q
0.4662675474 0.5162675474
0.4670503675 0.5170503675
0.467814393 0.517814393
0.4685600237 0.5185600237
0.4692876536 0.5192876536
0.4699976709 0.5199976709
0.4706904581 0.5206904581
0.4713663917 0.5213663917
0.4720258425 0.5220258425
0.472669175 0.522669175
0.4732967482 0.5232967482
0.4739089149 0.5239089149
0.4745060219 0.5245060219
0.4750884102 0.5250884102
0.4756564148 0.5256564148
0.4762103647 0.5262103647
0.4767505829 0.5267505829
0.4772773868 0.5272773868
0.4777910875 0.5277910875
0.4782919907 0.5282919907
0.478780396 0.528780396
0.4792565972 0.5292565972
0.4797208826 0.5297208826
0.4801735346 0.5301735346
0.4806148302 0.5306148302
0.4810450405 0.5310450405
0.4814644314 0.5314644314
0.4818732631 0.5318732631
0.4822717906 0.5322717906
0.4826602632 0.5326602632
0.4830389254 0.5330389254
0.4834080161 0.5334080161
0.4837677692 0.5337677692
0.4841184134 0.5341184134
0.4844601727 0.5344601727
0.4847932658 0.5347932658
0.4851179066 0.5351179066
0.4854343044 0.5354343044
0.4857426637 0.5357426637
0.4860431841 0.5360431841
0.486336061 0.536336061
0.4866214851 0.5366214851
0.4868996426 0.5368996426
0.4871707156 0.5371707156
0.4874348817 0.5374348817
0.4876923144 0.5376923144
0.4879431831 0.5379431831
0.4881876531 0.5381876531
0.4884258857 0.5384258857
0.4886580384 0.5386580384
0.4888842648 0.5388842648
0.4891047149 0.5391047149
0.4893195347 0.5393195347
0.489528867 0.539528867
0.4897328508 0.5397328508
0.4899316217 0.5399316217
0.4901253119 0.5401253119
0.4903140504 0.5403140504
0.4904979628 0.5404979628
0.4906771717 0.5406771717
0.4908517964 0.5408517964
0.4910219532 0.5410219532
0.4911877555 0.5411877555
0.4913493138 0.5413493138
0.4915067356 0.5415067356
0.4916601259 0.5416601259
0.4918095866 0.5418095866
0.4919552172 0.5419552172
0.4920971145 0.5420971145
0.4922353729 0.5422353729
0.4923700842 0.5423700842
0.4925013376 0.5425013376
0.4926292204 0.5426292204
0.4927538171 0.5427538171
0.4928752102 0.5428752102
0.49299348 0.54299348
0.4931087045 0.5431087045
0.4932209597 0.5432209597
0.4933303197 0.5433303197
0.4934368562 0.5434368562
0.4935406392 0.5435406392
0.4936417369 0.5436417369
0.4937402155 0.5437402155
0.4938361393 0.5438361393
0.493929571 0.543929571
0.4940205715 0.5440205715
0.4941092 0.5441092
0.494195514 0.544195514
0.4942795695 0.5442795695
0.4943614209 0.5443614209
0.4944411211 0.5444411211
0.4945187215 0.5445187215
0.4945942719 0.5445942719
0.494667821 0.544667821
0.4947394158 0.5447394158
0.4948091022 0.5448091022
0.4948769246 0.5448769246
0.4949429263 0.5449429263
0.4950071491 0.5450071491
0.4950696338 0.5450696338
0.49513042 0.54513042
0.495189546 0.545189546
0.4952470492 0.5452470492
0.4953029655 0.5453029655
0.4953573302 0.5453573302
0.4954101773 0.5454101773
0.4954615397 0.5454615397
0.4955114495 0.5455114495
0.4955599377 0.5455599377
0.4956070344 0.5456070344
0.4956527687 0.5456527687
0.4956971689 0.5456971689
0.4957402624 0.5457402624
0.4957820755 0.5457820755
0.4958226341 0.5458226341
0.4958619629 0.5458619629
0.495900086 0.545900086
0.4959370266 0.5459370266
0.4959728071 0.5459728071
0.4960074492 0.5460074492
0.4960409741 0.5460409741
0.4960734018 0.5460734018
0.496104752 0.546104752
0.4961350436 0.5461350436
0.4961642947 0.5461642947
0.4961925228 0.5461925228
0.496219745 0.546219745
0.4962459774 0.5462459774
0.4962712356 0.5462712356
0.4962955347 0.5462955347
0.4963188892 0.5463188892
0.4963413129 0.5463413129
0.496362819 0.546362819
0.4963834202 0.5463834202
0.4964031288 0.5464031288
0.4964219563 0.5464219563
0.4964399138 0.5464399138
0.4964570119 0.5464570119
0.4964732605 0.5464732605
0.4964886693 0.5464886693
0.4965032471 0.5465032471
0.4965170026 0.5465170026
0.4965299438 0.5465299438
0.4965420781 0.5465420781
0.4965534127 0.5465534127
0.4965639542 0.5465639542
0.4965737086 0.5465737086
0.4965826817 0.5465826817
0.4965908786 0.5465908786
0.4965983042 0.5465983042
0.4966049626 0.5466049626
0.4966108579 0.5466108579
0.4966159933 0.5466159933
0.4966203718 0.5466203718
0.496623996 0.546623996
0.496626868 0.546626868
0.4966289894 0.5466289894
0.4966303614 0.5466303614
0.4966309849 0.5466309849
0.4966308602 0.5466310265
0.4966299873 0.5466310265
0.4966283656 0.5466310265
0.4966259941 0.5466310265
0.4966228716 0.5466310265
0.4966189962 0.5466310265
0.4966143657 0.5466310265
0.4966089774 0.5466310265
0.4966028281 0.5466310265
0.4965959144 0.5466310265
0.4965882323 0.5466310265
0.4965797771 0.5466310265
0.4965705442 0.5466310265
0.4965605281 0.5466310265
0.4965497229 0.5466310265
0.4965381225 0.5466310265
0.4965257201 0.5466310265
0.4965125083 0.5466310265
0.4964984796 0.5466310265
