t  S  q  ell
0.258 2.625610795 0.09264162856 0.1669688056
0.2595 2.649137053 0.09294774989 0.1672718026
0.261 2.672650064 0.09324748316 0.1675675898
0.2625 2.696147739 0.09354092323 0.1678563171
0.264 2.719627991 0.09382816532 0.1681381323
0.2655 2.743088735 0.09410930491 0.1684131815
0.267 2.766527886 0.09438443769 0.1686816085
0.2685 2.789943362 0.09465365943 0.1689435553
0.27 2.813333084 0.09491706595 0.1691991615
0.2715 2.836694974 0.09517475299 0.1694485649
0.273 2.860026956 0.09542681614 0.169691901
0.2745 2.883326959 0.09567335081 0.1699293033
0.276 2.906592913 0.09591445212 0.170160903
0.2775 2.929822751 0.09615021483 0.1703868294
0.279 2.953014409 0.0963807333 0.1706072094
0.2805 2.976165828 0.09660610141 0.1708221679
0.282 2.999274951 0.0968264125 0.1710318277
0.2835 3.022339726 0.09704175934 0.1712363093
0.285 3.045358103 0.09725223404 0.1714357313
0.2865 3.068328039 0.09745792803 0.1716302099
0.288 3.091247493 0.097658932 0.1718198592
0.2895 3.114114428 0.09785533585 0.1720047915
0.291 3.136926814 0.09804722865 0.1721851167
0.2925 3.159682625 0.09823469863 0.1723609425
0.294 3.182379839 0.09841783308 0.172532375
0.2955 3.20501644 0.09859671841 0.1726995177
0.297 3.227590417 0.09877144 0.1728624725
0.2985 3.250099766 0.09894208229 0.1730213389
0.3 3.272542486 0.09910872865 0.1731762146
0.3015 3.294916585 0.09927146145 0.1733271953
0.303 3.317220074 0.09943036196 0.1734743747
0.3045 3.339450973 0.09958551036 0.1736178446
0.306 3.361607308 0.09973698574 0.1737576948
0.3075 3.383687109 0.09988486606 0.1738940131
0.309 3.405688417 0.1000292281 0.1740268858
0.3105 3.427609276 0.1001701477 0.1741563969
0.312 3.449447739 0.1003076991 0.1742826288
0.3135 3.471201867 0.1004419559 0.1744056622
0.315 3.492869727 0.10057299 0.1745255757
0.3165 3.514449394 0.1007008727 0.1746424464
0.318 3.535938952 0.1008256736 0.1747563496
0.3195 3.557336493 0.1009474613 0.1748673589
0.321 3.578640114 0.1010663033 0.1749755463
0.3225 3.599847925 0.1011822658 0.175080982
0.324 3.62095804 0.1012954139 0.1751837346
0.3255 3.641968586 0.1014058114 0.1752838713
0.327 3.662877695 0.101513521 0.1753814576
0.3285 3.683683511 0.1016186042 0.1754765574
0.33 3.704384185 0.1017211213 0.1755692332
0.3315 3.724977879 0.1018211316 0.1756595459
0.333 3.745462763 0.1019186929 0.1757475551
0.3345 3.765837018 0.1020138622 0.1758333188
0.336 3.786098834 0.1021066952 0.1759168938
0.3375 3.806246412 0.1021972465 0.1759983353
0.339 3.826277961 0.1022855695 0.1760776974
0.3405 3.846191702 0.1023717167 0.1761550325
